Gender,Age,Type of Injury,Area,Type of Vehicle,Incidents
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Bus,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Motorcykel,5
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,4
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Cykel,11
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Fodgænger,9
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Sjælland,Andre,2
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Almindelig personbil,40
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Taxi,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Bus,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Motorcykel,2
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Cykel,13
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger,13
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Syddanmark,Andre,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil,45
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Bus,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel,4
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,4
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Cykel,33
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger,7
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Midtjylland,Andre,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil,29
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Bus,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Motorcykel,2
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,0
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Cykel,18
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Fodgænger,5
Kvinder,25-44 år,Alvorligt tilskadekomne,Region Nordjylland,Andre,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Almindelig personbil,36
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Taxi,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Bus,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Motorcykel,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,3
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Cykel,61
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger,19
Kvinder,25-44 år,Lettere tilskadekomne,Region Hovedstaden,Andre,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil,21
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Taxi,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Bus,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Motorcykel,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Knallert,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Cykel,5
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Fodgænger,2
Kvinder,25-44 år,Lettere tilskadekomne,Region Sjælland,Andre,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil,34
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Taxi,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Bus,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Cykel,11
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger,3
Kvinder,25-44 år,Lettere tilskadekomne,Region Syddanmark,Andre,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil,75
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Bus,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Knallert,4
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Cykel,16
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger,11
Kvinder,25-44 år,Lettere tilskadekomne,Region Midtjylland,Andre,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil,61
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Bus,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Motorcykel,0
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Cykel,10
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Fodgænger,8
Kvinder,25-44 år,Lettere tilskadekomne,Region Nordjylland,Andre,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Almindelig personbil,2
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Taxi,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Bus,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Motorcykel,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Knallert,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Knallert,0
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Cykel,2
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Fodgænger,1
Kvinder,45-64 år,Dræbte,Region Hovedstaden,Andre,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Almindelig personbil,4
Kvinder,45-64 år,Dræbte,Region Sjælland,Taxi,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Bus,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Motorcykel,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Cykel,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Fodgænger,0
Kvinder,45-64 år,Dræbte,Region Sjælland,Andre,1
Kvinder,45-64 år,Dræbte,Region Syddanmark,Almindelig personbil,5
Kvinder,45-64 år,Dræbte,Region Syddanmark,Taxi,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.,1
Kvinder,45-64 år,Dræbte,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Bus,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Motorcykel,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Knallert,0
Kvinder,45-64 år,Dræbte,Region Syddanmark,Knallert,1
Kvinder,45-64 år,Dræbte,Region Syddanmark,Cykel,2
Kvinder,45-64 år,Dræbte,Region Syddanmark,Fodgænger,1
Kvinder,45-64 år,Dræbte,Region Syddanmark,Andre,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Almindelig personbil,3
Kvinder,45-64 år,Dræbte,Region Midtjylland,Taxi,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Bus,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Motorcykel,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Midtjylland,Cykel,2
Kvinder,45-64 år,Dræbte,Region Midtjylland,Fodgænger,2
Kvinder,45-64 år,Dræbte,Region Midtjylland,Andre,1
Kvinder,45-64 år,Dræbte,Region Nordjylland,Almindelig personbil,1
Kvinder,45-64 år,Dræbte,Region Nordjylland,Taxi,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Bus,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Motorcykel,1
Kvinder,45-64 år,Dræbte,Region Nordjylland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Knallert,0
Kvinder,45-64 år,Dræbte,Region Nordjylland,Cykel,1
Kvinder,45-64 år,Dræbte,Region Nordjylland,Fodgænger,1
Kvinder,45-64 år,Dræbte,Region Nordjylland,Andre,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil,34
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Taxi,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Bus,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel,7
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,3
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel,109
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Fodgænger,49
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Hovedstaden,Andre,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Almindelig personbil,45
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Taxi,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Bus,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Motorcykel,3
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Knallert,2
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Cykel,31
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Fodgænger,10
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Sjælland,Andre,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Almindelig personbil,47
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Taxi,2
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Bus,2
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Motorcykel,3
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Knallert,2
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Cykel,49
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger,19
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Syddanmark,Andre,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil,56
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,2
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Bus,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel,7
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Knallert,4
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Cykel,59
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger,26
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Midtjylland,Andre,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil,23
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Bus,0
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Motorcykel,3
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Cykel,21
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Fodgænger,10
Kvinder,45-64 år,Alvorligt tilskadekomne,Region Nordjylland,Andre,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Almindelig personbil,26
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Taxi,1
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,1
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Bus,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Motorcykel,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel,45
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger,10
Kvinder,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Andre,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil,14
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Taxi,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Bus,1
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Motorcykel,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel,7
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Fodgænger,5
Kvinder,45-64 år,Lettere tilskadekomne,Region Sjælland,Andre,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil,26
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Taxi,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Bus,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel,1
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert,2
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel,21
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger,6
Kvinder,45-64 år,Lettere tilskadekomne,Region Syddanmark,Andre,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil,49
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,3
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Bus,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert,1
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert,2
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel,25
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger,9
Kvinder,45-64 år,Lettere tilskadekomne,Region Midtjylland,Andre,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil,49
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,2
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Bus,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Motorcykel,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Knallert,0
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Knallert,4
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Cykel,12
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Fodgænger,5
Kvinder,45-64 år,Lettere tilskadekomne,Region Nordjylland,Andre,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Almindelig personbil,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Taxi,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Bus,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Motorcykel,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Cykel,2
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Fodgænger,9
Kvinder,65 år og derover,Dræbte,Region Hovedstaden,Andre,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Almindelig personbil,5
Kvinder,65 år og derover,Dræbte,Region Sjælland,Taxi,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Bus,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Motorcykel,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Sjælland,Cykel,2
Kvinder,65 år og derover,Dræbte,Region Sjælland,Fodgænger,1
Kvinder,65 år og derover,Dræbte,Region Sjælland,Andre,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Almindelig personbil,6
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Taxi,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Bus,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Motorcykel,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Cykel,3
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Fodgænger,4
Kvinder,65 år og derover,Dræbte,Region Syddanmark,Andre,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Almindelig personbil,3
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Taxi,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Bus,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Motorcykel,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Knallert,1
