Gender,Age,Type of Injury,Area,Type of Vehicle
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Bus
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Motorcykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Motorcykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Knallert
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Cykel
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Fodgænger
Mænd,18-24 år,Lettere tilskadekomne,Region Nordjylland,Fodgænger
Mænd,25-44 år,Dræbte,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Knallert
Mænd,25-44 år,Dræbte,Region Hovedstaden,Cykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Cykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Cykel
Mænd,25-44 år,Dræbte,Region Hovedstaden,Fodgænger
Mænd,25-44 år,Dræbte,Region Hovedstaden,Fodgænger
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Sjælland,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Sjælland,Motorcykel
Mænd,25-44 år,Dræbte,Region Sjælland,Fodgænger
Mænd,25-44 år,Dræbte,Region Sjælland,Fodgænger
Mænd,25-44 år,Dræbte,Region Sjælland,Fodgænger
Mænd,25-44 år,Dræbte,Region Sjælland,Fodgænger
Mænd,25-44 år,Dræbte,Region Sjælland,Fodgænger
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Syddanmark,Lastbil over 3.500 kg.
Mænd,25-44 år,Dræbte,Region Syddanmark,Motorcykel
Mænd,25-44 år,Dræbte,Region Syddanmark,Motorcykel
Mænd,25-44 år,Dræbte,Region Syddanmark,Motorcykel
Mænd,25-44 år,Dræbte,Region Syddanmark,Knallert
Mænd,25-44 år,Dræbte,Region Syddanmark,Cykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Midtjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Midtjylland,Knallert
Mænd,25-44 år,Dræbte,Region Midtjylland,Knallert
Mænd,25-44 år,Dræbte,Region Midtjylland,Fodgænger
Mænd,25-44 år,Dræbte,Region Midtjylland,Fodgænger
Mænd,25-44 år,Dræbte,Region Midtjylland,Fodgænger
Mænd,25-44 år,Dræbte,Region Nordjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Nordjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Nordjylland,Almindelig personbil
Mænd,25-44 år,Dræbte,Region Nordjylland,Varebil 0-3.500 kg.
Mænd,25-44 år,Dræbte,Region Nordjylland,Lastbil over 3.500 kg.
Mænd,25-44 år,Dræbte,Region Nordjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Nordjylland,Motorcykel
Mænd,25-44 år,Dræbte,Region Nordjylland,Cykel
Mænd,25-44 år,Dræbte,Region Nordjylland,Fodgænger
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Bus
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Knallert
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
Mænd,25-44 år,Alvorligt tilskadekomne,Region Hovedstaden,Cykel
